symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
NEOUSDT,0.12000000,1.788,6.74528173,6.72000000,6.83000000,54.56000000,6.83000000,1007.27000000,6.84000000,3451.48000000,6.71000000,6.85000000,6.64000000,119279.12000000,804571.26930000,1697116049473,1697202449473,94595152,94599976,4825
NEOBNB,0.00073000,2.243,0.03261050,0.03266000,0.03328000,1.81000000,0.03303000,132.97000000,0.03326000,51.27000000,0.03255000,0.03328000,0.03230000,293.99000000,9.58716230,1697116027378,1697202427378,4368638,4368707,70
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BTSBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LSKBTC,0.00000039,1.414,0.00002769,0.00002745,0.00002797,58.30000000,0.00002781,47.80000000,0.00002798,284.50000000,0.00002758,0.00002797,0.00002753,11139.40000000,0.30845402,1697116050969,1697202450969,15794443,15794551,109
LSKETH,0.00000000,0.000,0.00047950,0.00048000,0.00048100,6.10000000,0.00048300,458.90000000,0.00048700,4.20000000,0.00048100,0.00048500,0.00047800,977.80000000,0.46885570,1697116042227,1697202442227,2809801,2809819,19
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MANABTC,0.00000004,0.385,0.00001041,0.00001037,0.00001042,31.00000000,0.00001042,100.00000000,0.00001043,6563.00000000,0.00001038,0.00001048,0.00001036,178585.00000000,1.85944831,1697116024995,1697202424995,37595703,37596385,683
MANAETH,0.00000140,0.780,0.00018144,0.00017960,0.00018090,87.00000000,0.00018060,357.00000000,0.00018130,2010.00000000,0.00017950,0.00018250,0.00017940,18235.00000000,3.30859990,1697116048869,1697202448869,6657206,6657258,53
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
IOTABNB,0.00001500,2.137,0.00072234,0.00069300,0.00071700,94.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070200,0.00074500,0.00070200,92481.00000000,66.80312200,1693450816019,1693537216019,3205532,3205686,155
ADXBTC,0.00000002,0.418,0.00000482,0.00000480,0.00000481,1075.00000000,0.00000481,60581.00000000,0.00000482,403.00000000,0.00000479,0.00000487,0.00000479,387015.00000000,1.86476862,1697116046427,1697202446427,14315705,14316190,486
ADXETH,0.00000050,0.602,0.00008359,0.00008300,0.00008350,3237.00000000,0.00008340,4144.00000000,0.00008360,1521.00000000,0.00008300,0.00008460,0.00008280,209866.00000000,17.54327380,1697116027748,1697202427748,3821217,3821592,376
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ADABTC,0.00000005,0.546,0.00000917,0.00000916,0.00000920,1221.90000000,0.00000919,27344.10000000,0.00000920,94990.30000000,0.00000915,0.00000921,0.00000911,3145049.30000000,28.85107014,1697116047017,1697202447017,121346246,121348979,2734
ADAETH,0.00000100,0.631,0.00015933,0.00015850,0.00015950,114.40000000,0.00015940,2217.50000000,0.00015950,15482.40000000,0.00015850,0.00016030,0.00015810,418737.50000000,66.71741963,1697116050749,1697202450749,28433993,28434848,856
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
XLMBTC,0.00000002,0.525,0.00000382,0.00000381,0.00000383,43.00000000,0.00000383,339794.00000000,0.00000384,33947.00000000,0.00000381,0.00000385,0.00000379,3610415.00000000,13.79825502,1697116051091,1697202451091,55482287,55483766,1480
XLMETH,0.00000070,1.062,0.00006633,0.00006580,0.00006660,2459.00000000,0.00006650,15367.00000000,0.00006660,5940.00000000,0.00006590,0.00006680,0.00006580,248154.00000000,16.46058130,1697116048246,1697202448246,11320262,11320672,411
XLMBNB,0.00000370,0.745,0.00049649,0.00049710,0.00050020,134.00000000,0.00049960,3928.00000000,0.00050080,1938.00000000,0.00049650,0.00050150,0.00049270,121157.00000000,60.15269040,1697116045057,1697202445057,4816320,4816597,278
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LTCETH,0.00025000,0.633,0.03973174,0.03950000,0.03975000,2.30100000,0.03975000,15.43900000,0.03976000,0.24400000,0.03950000,0.04016000,0.03944000,3153.14100000,125.27978307,1697116051085,1697202451085,16048930,16050385,1456
LTCUSDT,0.40000000,0.653,61.23479329,61.29000000,61.69000000,1.26500000,61.69000000,27.68600000,61.70000000,540.31400000,61.29000000,61.79000000,60.36000000,380267.84100000,23285622.63778000,1697116051084,1697202451084,308668221,308725869,57649
LTCBNB,0.00150000,0.504,0.29847525,0.29750000,0.29910000,0.27800000,0.29900000,4.86400000,0.29920000,4.86200000,0.29760000,0.30020000,0.29600000,1530.92400000,456.94293090,1697116047082,1697202447082,11325439,11326534,1096
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
WAVESBTC,0.00000141,2.636,0.00005480,0.00005351,0.00005491,172.75000000,0.00005483,68.48000000,0.00005487,587.24000000,0.00005350,0.00005717,0.00005303,468899.29000000,25.69573663,1697116051063,1697202451063,45803437,45807638,4202
WAVESETH,0.00002400,2.592,0.00095144,0.00092600,0.00095000,1.64000000,0.00095000,107.81000000,0.00095400,414.15000000,0.00092600,0.00098700,0.00092500,17080.35000000,16.25091218,1697116033103,1697202433103,5718295,5718541,247
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ICXBTC,0.00000014,2.314,0.00000615,0.00000607,0.00000619,356.00000000,0.00000619,1113.00000000,0.00000621,5432.00000000,0.00000605,0.00000624,0.00000603,211580.00000000,1.30046687,1697116033184,1697202433184,32809278,32809537,260
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ELFBTC,0.00000007,0.564,0.00001249,0.00001238,0.00001248,51.00000000,0.00001249,298.00000000,0.00001255,436.00000000,0.00001241,0.00001256,0.00001238,229815.00000000,2.86993263,1697116043876,1697202443876,18862253,18862528,276
ELFETH,-0.00000070,-0.323,0.00021665,0.00021410,0.00021570,83963.00000000,0.00021660,594.00000000,0.00021800,1834.00000000,0.00021640,0.00021830,0.00021570,250351.00000000,54.23786490,1697116050994,1697202450994,5622094,5622273,180
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
